330975	top	low	5393803	4834123
330975	top	low	3297856	3633164
330975	top	low	7394956	4000998
330975	top	low	3297857	1990996
330975	top	low	6693239	5427109
330975	top	low	1748536	312030
330975	top	low	3857965	6174777
330975	top	low	7074784	233947
330975	top	low	3297858	4953715
330975	top	low	1748533	3390814
330975	mid	low	5393805	5439997
330975	mid	low	4392147	3256083
330975	mid	low	8327010	6135992
330975	mid	low	3256084	4695297
330975	mid	low	233951	4620924
330975	mid	low	4620919	7697099
330975	mid	low	8327012	451272
330975	mid	low	6625469	1117908
330975	mid	low	3297860	6480692
330975	mid	low	7074787	3857964
332593	top	mid	4614346	8434872
332593	top	mid	5241326	5975274
332593	top	mid	4056943	4952095
332593	top	mid	8434871	6765227
332593	top	mid	7073995	6534081
332593	top	mid	8434873	967688
332593	top	mid	4056943	931415
332593	top	mid	7073995	931417
332593	top	mid	5241326	5241322
332593	top	mid	4056943	1167184
332593	top	low	5241326	8801656
332593	top	low	8434871	5699180
332593	top	low	4614346	3067785
332593	top	low	4056943	7264035
332593	top	low	7073995	5749367
332593	top	low	8434873	6374586
332593	top	low	7073995	4647181
332593	top	low	8434873	5707522
332593	top	low	7073995	5998448
332593	top	low	8434873	1443727
332593	mid	low	7073996	3731320
332593	mid	low	1650687	8311990
332593	mid	low	8434869	6419976
332593	mid	low	1594766	6007038
332593	mid	low	4431502	7264035
332593	mid	low	1831357	4647184
332593	mid	low	8434872	6514076
332593	mid	low	8091681	329112
332593	mid	low	967688	2233782
332593	mid	low	6534081	4377342
336901	top	low	8528675	3646550
336901	top	low	6096613	2618280
336901	top	low	8528674	8732356
336901	top	low	8528674	8130982
336901	top	low	6096613	7836253
336901	top	low	8528674	4089468
336901	top	low	8528674	3587995
336901	top	low	8528675	7836261
336901	top	low	6096613	3143695
336901	top	low	8528674	5241429
390360	top	mid	8630609	7666614
390360	top	mid	8630612	2203877
390360	top	mid	4619216	1012240
390360	top	mid	4619218	6179316
390360	top	mid	8630614	2173448
390360	top	mid	8630618	465790
390360	top	mid	8630618	7765219
390360	top	mid	8630618	921155
390360	top	mid	8630609	3999219
390360	top	mid	8630612	4506037
390360	top	low	4619216	1005249
390360	top	low	8630614	1106026
390360	top	low	8630612	1378335
390360	top	low	4619218	6492800
390360	top	low	8630618	1045144
390360	top	low	8630609	1482260
390360	top	low	4619218	1024991
390360	top	low	4619216	206437
390360	top	low	8630612	1003472
390360	top	low	8630612	2068217
390360	mid	low	6179316	675665
390360	mid	low	2168033	1326095
390360	mid	low	8630611	425021
390360	mid	low	7765219	7889922
390360	mid	low	1012240	5024594
390360	mid	low	8630617	4689259
390360	mid	low	3133186	1002518
390360	mid	low	5512907	344775
390360	mid	low	7629390	3623762
390360	mid	low	2173448	114448
405163	top	mid	4642231	6796415
405163	top	mid	558752	6803022
405163	top	mid	7474486	3912291
405163	top	mid	6796414	8204767
405163	top	mid	8068413	6913941
405163	top	mid	7622492	3700382
405163	top	mid	8608603	6250234
405163	top	mid	1518543	1057276
405163	top	mid	7334718	5515803
405163	top	mid	7339772	7002133
405163	top	low	7474485	1655999
405163	top	low	4788556	3250325
405163	top	low	6289819	8068412
405163	top	low	1352549	5746714
405163	top	low	6796416	6269175
405163	top	low	1352551	5745562
405163	top	low	154239	5922368
405163	top	low	7334718	1756179
405163	top	low	7196947	2016024
405163	top	low	6743548	587650
405163	mid	low	3912286	1506457
405163	mid	low	7474482	4267676
405163	mid	low	6796409	5682707
405163	mid	low	6913941	2397114
405163	mid	low	3700382	1125567
405163	mid	low	4607784	8444589
405163	mid	low	6803022	4642228
405163	mid	low	5515801	4060833
405163	mid	low	7474480	6916264
405163	mid	low	6743554	1090295
555530	top	mid	4351117	2493970
555530	top	mid	510462	5543124
555530	top	mid	684321	2217431
555530	top	mid	395326	7179784
555530	top	mid	10816	721195
555530	top	mid	1710395	8637524
555530	top	mid	4346518	424021
555530	top	mid	4351120	8014088
555530	top	mid	5577264	4887232
555530	top	mid	1973125	1754584
555530	top	low	6188188	1217055
555530	top	low	395326	1057075
555530	top	low	582720	2978169
555530	top	low	1008441	5481818
555530	top	low	424015	4137963
555530	top	low	338634	1446602
555530	top	low	6719375	2827863
555530	top	low	10816	4585316
555530	top	low	621289	4448364
555530	top	low	3818946	1114218
555530	mid	low	8090342	7475084
555530	mid	low	499853	7349580
555530	mid	low	3593334	1553534
555530	mid	low	6078221	1345280
555530	mid	low	4428202	3717579
555530	mid	low	7766457	2039869
555530	mid	low	516978	6579581
555530	mid	low	2116851	1217054
555530	mid	low	4240158	3703990
555530	mid	low	474547	3460571
583468	top	mid	7450718	2080305
583468	top	mid	1546134	8144445
583468	top	mid	7491704	8326078
583468	top	mid	7744346	2884627
583468	top	mid	914666	7465960
583468	top	mid	7744349	6286920
583468	top	mid	7744347	7491703
583468	top	mid	7744350	6286928
583468	top	mid	3466607	2345777
583468	top	mid	1379833	1675566
583468	top	low	7744350	8395842
583468	top	low	119358	1200016
583468	top	low	119354	8615852
583468	top	low	119352	6812768
583468	top	low	3466607	1441690
583468	top	low	8395840	5603963
583468	top	low	7465955	5353768
583468	top	low	1675562	1393948
583468	top	low	3325050	6273715
583468	top	low	7491704	1086141
583468	mid	low	7473719	424309
583468	mid	low	6271840	6812768
583468	mid	low	8395844	2409507
583468	mid	low	7491706	5353767
583468	mid	low	6286928	6008180
583468	mid	low	7706122	1160097
583468	mid	low	4502517	1107583
583468	mid	low	7473713	1661531
583468	mid	low	2267048	1746794
583468	mid	low	2267049	3766618
640502	top	mid	6146400	8450445
640502	top	mid	4450952	1126452
640502	top	mid	218503	1238025
640502	top	mid	7315196	1957252
640502	top	mid	7275188	1448096
640502	top	mid	6776100	6775352
640502	top	mid	1204542	6854281
640502	top	mid	3066749	480549
640502	top	mid	6218616	1415945
640502	top	mid	598202	5224081
640502	top	low	3973990	3218288
640502	top	low	8628509	172502
640502	top	low	4359298	6508648
640502	top	low	4998514	88363
640502	top	low	7037260	3242633
640502	top	low	5910009	667891
640502	top	low	208375	3198074
640502	top	low	6647308	1158710
640502	top	low	2096763	4422928
640502	top	low	6702284	8742761
640502	mid	low	6539166	3869354
640502	mid	low	1587282	7456406
640502	mid	low	6775352	5230900
640502	mid	low	7456402	7540166
640502	mid	low	6997565	4976949
640502	mid	low	4778464	1448621
640502	mid	low	8659174	4041242
640502	mid	low	1957252	1034852
640502	mid	low	7420930	6207563
640502	mid	low	2060864	7870816
673670	top	mid	3345269	1868789
673670	top	mid	7257302	6182115
673670	top	mid	1511460	836634
673670	top	mid	1511454	3863633
673670	top	mid	3006587	5415079
673670	top	mid	7257301	3025089
673670	top	mid	1511452	1868791
673670	top	mid	1511459	537584
673670	top	mid	1511454	316790
673670	top	mid	3006587	1511455
673670	top	low	3345269	3607497
673670	top	low	7257302	5544711
673670	top	low	1511459	3709672
673670	top	low	3006587	2697466
673670	top	low	7257301	8247981
673670	top	low	1511454	3345262
673670	top	low	1511452	5445569
673670	top	low	1511460	2052017
673670	top	low	7257302	1031137
673670	top	low	1511459	8632362
673670	mid	low	8008352	814827
673670	mid	low	41455	8837082
673670	mid	low	8008343	6555984
673670	mid	low	1881872	7259578
673670	mid	low	5415079	8735640
673670	mid	low	1511458	1398756
673670	mid	low	316790	6342705
673670	mid	low	2013193	1176139
673670	mid	low	836634	1053538
673670	mid	low	7257300	8632359
701453	top	mid	688614	4330673
701453	top	mid	688615	8626143
701453	top	mid	4330679	4355645
701453	top	mid	4355647	7259848
701453	top	mid	4355647	2017216
701453	top	mid	4355647	4355649
701453	top	mid	4355647	2036081
701453	top	mid	688615	8626147
701453	top	mid	4355647	688618
701453	top	mid	688615	4355652
701453	top	low	4330679	1349423
701453	top	low	688614	5798491
701453	top	low	4355647	2017208
701453	top	low	688615	1160097
701453	top	low	688614	4379821
701453	top	low	688614	1435444
701453	top	low	688614	5239355
701453	top	low	4330679	561312
701453	top	low	4355647	3235286
701453	top	low	4355647	3784655
701453	mid	low	688613	1541636
701453	mid	low	2036076	7785834
701453	mid	low	4330676	1990366
701453	mid	low	4355649	561312
701453	mid	low	2017216	6473572
701453	mid	low	4355643	101216
701453	mid	low	8626149	1125917
701453	mid	low	4330675	7333087
701453	mid	low	4330680	8327689
701453	mid	low	8402344	6999087
730539	top	mid	8577877	2666442
730539	top	mid	8577877	8276226
730539	top	mid	8577877	437274
730539	top	mid	8577877	6734967
730539	top	mid	8577877	5452882
730539	top	mid	8577877	4605022
730539	top	mid	8577877	4118696
730539	top	mid	8577877	8276223
730539	top	mid	8577877	2776032
730539	top	mid	8577877	8276220
730539	top	low	8577877	8577875
730539	top	low	8577877	2666437
730539	top	low	8577877	1678431
730539	top	low	8577877	8276224
730539	top	low	8577877	2821845
730539	top	low	8577877	2032730
730539	top	low	8577877	7646987
730539	top	low	8577877	3487820
730539	top	low	8577877	5339355
730539	top	low	8577877	3366223
730539	mid	low	5452882	7786696
730539	mid	low	4118698	1477987
730539	mid	low	4118696	5214934
730539	mid	low	437274	7129068
730539	mid	low	8413914	6223239
730539	mid	low	3476824	2009127
730539	mid	low	7916064	4144299
730539	mid	low	2776032	3303728
730539	mid	low	8276223	4118697
730539	mid	low	8276221	5979572
768208	top	mid	813102	3701940
768208	top	mid	52157	3701943
768208	top	mid	52155	3701944
768208	top	mid	8525683	813098
768208	top	mid	8525683	3701945
768208	top	mid	52155	813097
768208	top	mid	52157	3701937
768208	top	mid	52155	52160
768208	top	mid	52157	52158
768208	top	mid	813102	813099
768208	top	low	52155	7648534
768208	top	low	8525683	547867
768208	top	low	813102	1034871
768208	top	low	52157	7418968
768208	top	low	52155	3392289
768208	top	low	52155	3701946
768208	top	low	52157	1039713
768208	top	low	52157	1047693
768208	top	low	813102	8454655
768208	top	low	8525683	8719152
768208	mid	low	3701937	1097228
768208	mid	low	6845596	6433731
768208	mid	low	3701945	4252827
768208	mid	low	813100	1039519
768208	mid	low	52160	109126
768208	mid	low	3701944	7370756
768208	mid	low	8525679	1892870
768208	mid	low	3621068	8041502
768208	mid	low	52161	8436335
768208	mid	low	3392291	2103787
877809	top	mid	1550613	119535
877809	top	mid	2298374	5196144
877809	top	mid	4888926	5940394
877809	top	mid	4888929	7714177
877809	top	mid	4888932	3982277
877809	top	mid	2640804	6306991
877809	top	mid	7050366	8511146
877809	top	mid	4402455	1719922
877809	top	mid	5196143	5940393
877809	top	mid	3052868	5037396
877809	top	low	5196143	770790
877809	top	low	6270000	7757209
877809	top	low	35111	4990021
877809	top	low	2515032	4061456
877809	top	low	1550610	7732887
877809	top	low	6269998	4451788
877809	top	low	2298374	6269994
877809	top	low	6269999	2373177
877809	top	low	4888932	4714899
877809	top	low	4888926	1474587
877809	mid	low	8187046	4552628
877809	mid	low	35107	8720142
877809	mid	low	379134	2298372
877809	mid	low	7714177	6617359
877809	mid	low	3879167	7757209
877809	mid	low	5063961	1214881
877809	mid	low	1719922	7895860
877809	mid	low	1495857	6629300
877809	mid	low	7040022	4714899
877809	mid	low	5063956	6269994
911232	top	mid	8816622	8816620
911232	top	mid	8816622	2999931
911232	top	mid	8816622	6928649
911232	top	mid	8816622	8816626
911232	top	mid	8816622	2999925
911232	top	mid	8816622	8816623
911232	top	mid	8816622	6928653
911232	top	mid	8816622	8816617
911232	top	mid	8816622	4967295
911232	top	mid	8816622	4967294
911232	top	low	8816622	6555853
911232	top	low	8816622	4356639
911232	top	low	8816622	124445
911232	top	low	8816622	5332362
911232	top	low	8816622	276497
911232	top	low	8816622	2070746
911232	top	low	8816622	7934815
911232	top	low	8816622	3063695
911232	top	low	8816622	4035133
911232	top	low	8816622	4570718
911232	mid	low	8816626	4958445
911232	mid	low	2999931	7044691
911232	mid	low	4967294	1879475
911232	mid	low	8816617	6199280
911232	mid	low	4967295	281382
911232	mid	low	281686	3800760
911232	mid	low	6928649	2185606
911232	mid	low	4967299	1262243
911232	mid	low	8816623	6555853
911232	mid	low	4967291	296720
914916	top	mid	6042348	4023899
914916	top	mid	6071696	6104494
914916	top	mid	1702011	7240123
914916	top	mid	6282189	3992937
914916	top	mid	2631747	7798477
914916	top	mid	6818272	3535611
914916	top	mid	5730357	4571857
914916	top	mid	2001628	5380650
914916	top	mid	8772525	2631744
914916	top	mid	5039693	7040507
914916	top	low	5039693	7634078
914916	top	low	5681262	8772524
914916	top	low	2631747	3023667
914916	top	low	6042348	4958358
914916	top	low	6071696	5325750
914916	top	low	8772521	8382302
914916	top	low	1194685	3643633
914916	top	low	5177082	6974915
914916	top	low	2631746	2463782
914916	top	low	6282189	7747316
914916	mid	low	6947198	8144639
914916	mid	low	1183902	1292482
914916	mid	low	5645968	4794724
914916	mid	low	8345544	6818275
914916	mid	low	593526	1737888
914916	mid	low	4482577	6864337
914916	mid	low	5730356	4964690
914916	mid	low	5122808	7240128
914916	mid	low	3000228	7108328
914916	mid	low	4425460	2001632
938400	top	mid	4956064	7624443
938400	top	mid	3914687	3820294
938400	top	mid	4956057	7624440
938400	top	mid	7004405	2009157
938400	top	mid	3353762	1869047
938400	top	mid	3088746	8769932
938400	top	mid	7004406	3088755
938400	top	mid	2962212	3353761
938400	top	mid	3820292	2484349
938400	top	mid	8309427	8309431
938400	top	low	7004406	2009153
938400	top	low	2962212	275559
938400	top	low	3353763	6769076
938400	top	low	3914687	790225
938400	top	low	4956057	492658
938400	top	low	3914686	1246779
938400	top	low	2870514	5061328
938400	top	low	7004405	4648791
938400	top	low	7004408	7153659
938400	top	low	3088748	47287
938400	mid	low	2484343	4207808
938400	mid	low	2484349	3196382
938400	mid	low	7313622	6769078
938400	mid	low	6101116	492658
938400	mid	low	3088750	5028178
938400	mid	low	6948323	8178702
938400	mid	low	2071046	7676247
938400	mid	low	47281	2958104
938400	mid	low	3977499	6769076
938400	mid	low	3820295	2659899
940547	top	mid	4800890	7280584
940547	top	mid	3814285	6295874
940547	top	mid	4377478	7259157
940547	top	mid	5270014	5118376
940547	top	mid	8219249	4696643
940547	top	mid	5300647	2613393
940547	top	mid	7282176	3899964
940547	top	mid	4696642	1383750
940547	top	mid	4489259	4820850
940547	top	mid	7282174	3378656
940547	top	low	4086990	61069
940547	top	low	6782543	69247
940547	top	low	7282176	5267907
940547	top	low	7282174	3745285
940547	top	low	8269673	2405887
940547	top	low	8219249	3745286
940547	top	low	5300654	3822461
940547	top	low	2404877	7290068
940547	top	low	8269680	4696639
940547	top	low	5831703	8589499
940547	mid	low	3705517	8219245
940547	mid	low	8805011	4787649
940547	mid	low	1383750	4960307
940547	mid	low	4487321	4274210
940547	mid	low	2667347	3924866
940547	mid	low	7280584	8714816
940547	mid	low	6693958	8222162
940547	mid	low	3706456	4377483
940547	mid	low	8772074	7280582
940547	mid	low	3558983	4612145
997622	top	mid	73465	7834077
997622	top	mid	4643388	8684996
997622	top	mid	4518222	4734743
997622	top	mid	4643392	406412
997622	top	mid	4643389	2399775
997622	top	mid	4643394	4700298
997622	top	mid	4543865	4723215
997622	top	mid	8533348	73459
997622	top	mid	8813537	2399776
997622	top	mid	4543867	3142955
997622	top	low	8533348	5719834
997622	top	low	4543869	5430576
997622	top	low	4643394	4810071
997622	top	low	4518222	2229948
997622	top	low	4643392	4384599
997622	top	low	73460	261732
997622	top	low	4643397	3581698
997622	top	low	4543867	1155798
997622	top	low	73462	2182282
997622	top	low	8813537	5389323
997622	mid	low	6568909	7965349
997622	mid	low	4596839	4421811
997622	mid	low	4734743	73466
997622	mid	low	4421160	4729564
997622	mid	low	4700298	18622
997622	mid	low	2399776	7818620
997622	mid	low	3142955	8265809
997622	mid	low	4723215	650163
997622	mid	low	7834077	4871997
997622	mid	low	2399775	1664196
1030303	top	mid	8726436	8726434
1030303	top	mid	8726437	8726430
1030303	top	mid	8726435	8726430
1030303	top	mid	7156982	8726434
1030303	top	low	8726437	2484376
1030303	top	low	8726435	8491645
1030303	top	low	7156982	4074042
1030303	top	low	8726436	6838359
1030303	top	low	8726436	3327029
1030303	top	low	8726435	2488127
1030303	top	low	8726437	3993894
1030303	top	low	8726436	1451846
1030303	top	low	8726437	6054027
1030303	top	low	7156982	4882562
1030303	mid	low	8726430	6939428
1030303	mid	low	8726434	1451850
1030303	mid	low	8726434	2563261
1030303	mid	low	8726430	1811800
1030303	mid	low	8726430	8441139
1030303	mid	low	8726430	1451846
1030303	mid	low	8726430	1492373
1030303	mid	low	8726434	6101360
